account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x1a6c2c25836,BTC,31540.02,34.2289,Sell,2023-10-17 13:52:26,Short,TRADE,3.6772,6.3
0x25eb358d415,ETH,10889.53,40.4551,Sell,2023-10-17 14:36:07,,TRADE,3.8962,5.1
0x32dc1a0a606,BTC,50539.5,38.4228,Buy,2023-10-17 15:19:48,Short,TRADE,-60.1884,12.7
0xbcdf5b9960,BTC,44881.88,19.0491,Sell,2023-10-17 16:03:29,Long,TRADE,-45.433,16.6
0x2725143b245,DOGE,30248.28,52.1861,Buy,2023-10-17 16:47:10,Short,TRADE,7.8748,7.5
0x2341929c668,BTC,21032.76,647.704,Buy,2023-10-17 17:30:51,Short,FUNDING,-2.61,35.4
0x26adc337783,SOL,35390.48,72.2154,Buy,2023-10-17 18:14:32,Long,TRADE,7.266,13.0
0x32b19c70466,ETH,6981.38,47.9078,Sell,2023-10-17 18:58:13,Short,TRADE,-21.6574,13.1
0xf5c455c152,ARB,27715.34,70.2665,Buy,2023-10-17 19:41:54,Long,TRADE,-50.3234,8.3
0x22ea37dc687,BTC,5669.62,64.3566,Buy,2023-10-17 20:25:35,Long,TRADE,-10.6392,10.4
0x30d083e7480,ETH,55532.0,128.234,Buy,2023-10-17 21:09:16,Short,TRADE,-8.5028,11.3
0x2e70c481974,MATIC,15648.97,264.1253,Sell,2023-10-17 21:52:57,Short,TRADE,36.9706,6.9
0x39ef42a6957,BTC,22838.96,38.5714,Buy,2023-10-17 22:36:38,Short,FUNDING,-23.0472,19.6
0x114ff6d7669,ETH,34989.21,47.0387,Buy,2023-10-17 23:20:19,Long,TRADE,21.5208,3.9
0x2b7c120a380,ETH,13998.52,23.9771,Buy,2023-10-18 00:04:00,Long,TRADE,-40.7646,23.1
0x1e604bfb894,ETH,18098.25,312.928,Buy,2023-10-18 00:47:40,Long,FUNDING,-11.7237,6.3
0x9889e82355,BTC,54050.5,749.1731,Buy,2023-10-18 01:31:21,Short,TRADE,18.9494,5.8
0x2cab7e80292,BTC,49959.85,81.7583,Sell,2023-10-18 02:15:02,Long,TRADE,5.4501,8.4
0x32dc1a0a606,BTC,11824.35,195.3504,Buy,2023-10-18 02:58:43,Long,TRADE,-19.5207,14.2
0x1a0f3a49162,BTC,24437.43,118.1111,Sell,2023-10-18 03:42:24,Short,TRADE,-40.0111,10.5
0x1e9090d7766,ETH,28014.35,40.772,Buy,2023-10-18 04:26:05,Short,TRADE,0.9058,31.4
0x3ad8cd12483,BTC,40194.57,52.098,Buy,2023-10-18 05:09:46,Long,TRADE,-28.0051,13.0
0x203b57d4632,BTC,44866.42,107.1224,Sell,2023-10-18 05:53:27,,TRADE,30.5812,13.5
0x308617a3863,ARB,55581.41,222.7937,Sell,2023-10-18 06:37:08,Long,TRADE,-13.8951,13.8
0xa789f9d571,BTC,32246.08,46.7604,Buy,2023-10-18 07:20:49,Short,TRADE,-35.6948,10.8
0x33f3dffb169,ARB,44194.15,975.745,Buy,2023-10-18 08:04:30,Short,TRADE,7.8619,5.3
0x399c1465206,ARB,51714.28,33.74,Sell,2023-10-18 08:48:11,Short,TRADE,-11.111,12.4
0x363defe8982,ETH,51277.43,62.3941,Buy,2023-10-18 09:31:52,,TRADE,15.8887,5.1
0x25eb358d415,SOL,53141.24,153.7702,Sell,2023-10-18 10:15:33,Short,TRADE,53.1486,9.7
0x16460d12139,SOL,19326.11,16.63,Sell,2023-10-18 10:59:14,Short,TRADE,48.8917,21.2
0x373d8de7715,BTC,39412.69,36.9701,Buy,2023-10-18 11:42:55,Short,TRADE,13.7967,19.9
0x31a9bbfd184,ETH,41224.98,58.6431,Buy,2023-10-18 12:26:36,Short,TRADE,-30.3966,4.9
0x179d765c716,ETH,13853.23,121.5344,Sell,2023-10-18 13:10:17,Short,TRADE,-14.115,5.1
0x293bca6e135,SOL,55674.19,816.8059,Buy,2023-10-18 13:53:57,,TRADE,-51.4891,9.9
0x96fb014740,ETH,42203.88,101.3281,Sell,2023-10-18 14:37:38,Long,TRADE,-0.4187,8.3
0x327b6a05586,BTC,9516.98,65.7039,Sell,2023-10-18 15:21:19,Long,TRADE,-2.9906,15.3
0x259b4b1c396,ETH,6141.4,141.0056,Buy,2023-10-18 16:05:00,Long,TRADE,3.4241,7.2
0x1e86d761615,ETH,42428.69,162.1345,Sell,2023-10-18 16:48:41,Short,TRADE,-18.0763,4.0
0x1888b994109,SOL,32647.45,69.1203,Buy,2023-10-18 17:32:22,Long,TRADE,-1.3308,16.2
0xf32ed6e563,BTC,46222.22,179.8324,Sell,2023-10-18 18:16:03,Long,TRADE,25.2847,9.5
0x2b41dcd7587,SOL,19093.54,121.6931,Sell,2023-10-18 18:59:44,,TRADE,-21.2896,16.0
0x17a4a8e3336,SOL,16687.42,50.4002,Buy,2023-10-18 19:43:25,Short,LIQUIDATION,-3.7957,9.9
0x21799520910,BTC,13533.98,63.4541,Sell,2023-10-18 20:27:06,,TRADE,-30.6951,16.2
0x19143b1e204,ARB,3798.11,195.6972,Buy,2023-10-18 21:10:47,Long,LIQUIDATION,18.3034,17.6
0x157aa984373,ARB,12439.21,267.6752,Buy,2023-10-18 21:54:28,Short,LIQUIDATION,6.3599,20.4
0xa96dcba112,ETH,38140.24,27.3822,Sell,2023-10-18 22:38:09,Long,LIQUIDATION,-6.0063,5.9
0x373d8de7715,BTC,16959.14,227.6057,Sell,2023-10-18 23:21:50,Short,TRADE,-4.9157,29.9
0xf5c455c152,SOL,19026.5,171.1164,Sell,2023-10-19 00:05:31,Long,TRADE,65.7257,9.2
0x2725143b245,BTC,12076.11,43.9394,Buy,2023-10-19 00:49:12,,TRADE,-32.6286,4.9
0x32e5855c619,SOL,28880.32,529.0435,Buy,2023-10-19 01:32:53,Long,TRADE,-27.8382,11.1
0x21799520910,ETH,31730.11,439.6112,Buy,2023-10-19 02:16:34,,TRADE,5.6034,9.0
0x399c1465206,ARB,58490.92,60.2908,Buy,2023-10-19 03:00:15,Long,FUNDING,21.7674,7.0
0x19160567977,BTC,29411.7,47.8832,Buy,2023-10-19 03:43:55,Long,TRADE,-44.2544,10.3
0x373eaca8390,BTC,42113.37,61.8254,Sell,2023-10-19 04:27:36,Short,TRADE,-54.3232,15.7
0x34c1bb7b644,BTC,30778.77,93.1648,Sell,2023-10-19 05:11:17,Short,TRADE,6.2528,5.8
0x179afe9e920,ETH,53937.11,14.6531,Buy,2023-10-19 05:54:58,Short,TRADE,-4.8887,22.2
0x96fb014740,BTC,19947.41,37.2344,Buy,2023-10-19 06:38:39,Long,TRADE,3.3395,9.3
0x1b85e624184,ARB,41386.48,104.053,Sell,2023-10-19 07:22:20,Long,TRADE,-14.2097,9.8
0x19160567977,ETH,18357.23,320.476,Buy,2023-10-19 08:06:01,Long,TRADE,6.9651,11.6
0x292c5f61822,ETH,48934.42,33.0626,Buy,2023-10-19 08:49:42,Long,TRADE,14.132,30.4
0x39de8fc3390,AVAX,18021.37,21.6079,Buy,2023-10-19 09:33:23,Long,TRADE,11.7384,5.4
0x2fd21e9c858,DOGE,11031.17,97.1494,Buy,2023-10-19 10:17:04,Long,TRADE,-61.6918,7.1
0x19746d4c834,SOL,55666.82,36.41,Buy,2023-10-19 11:00:45,Short,TRADE,-22.3047,34.8
0x31b33595440,ARB,53850.49,161.7378,Buy,2023-10-19 11:44:26,Short,TRADE,-10.8718,8.7
0x34c1bb7b644,ARB,39389.6,76.8853,Buy,2023-10-19 12:28:07,Long,LIQUIDATION,6.278,3.9
0x373d8de7715,ETH,14480.0,30.7869,Buy,2023-10-19 13:11:48,Short,TRADE,-24.0152,32.8
0x2effaaee209,SOL,18805.1,95.2084,Buy,2023-10-19 13:55:29,Short,TRADE,50.801,5.6
0x29679732463,ETH,43118.5,429.5156,Sell,2023-10-19 14:39:10,Long,TRADE,-44.1588,7.9
0x369b09e0359,ARB,8629.01,25.3821,Buy,2023-10-19 15:22:51,Long,TRADE,3.0214,19.0
0x29679732463,BTC,21330.35,115.5481,Buy,2023-10-19 16:06:32,Long,TRADE,-1.2596,17.1
0x10a45ace720,ARB,59576.97,42.9566,Buy,2023-10-19 16:50:12,Short,TRADE,-33.8843,5.9
0x293ba2c2452,BTC,39095.61,58.2071,Buy,2023-10-19 17:33:53,Long,TRADE,-24.8404,41.7
0x19160567977,BTC,5407.36,50.1235,Buy,2023-10-19 18:17:34,Short,TRADE,9.5878,13.7
0xa1a8ea8640,AVAX,50759.68,18.4375,Buy,2023-10-19 19:01:15,Long,TRADE,-26.1103,9.7
0x10a45ace720,SOL,1498.4,356.9851,Buy,2023-10-19 19:44:56,Short,LIQUIDATION,27.0122,5.5
0x10eba987919,AVAX,58314.07,270.1506,Sell,2023-10-19 20:28:37,Short,TRADE,-0.7961,8.3
0x26409370328,ETH,58355.24,10.6574,Buy,2023-10-19 21:12:18,,TRADE,-9.8718,24.5
0x33c6520d315,BTC,19740.51,50.7801,Buy,2023-10-19 21:55:59,Short,TRADE,-7.764,8.4
0x1e2ab9bd861,BTC,33051.74,65.2696,Sell,2023-10-19 22:39:40,,TRADE,-22.0954,3.5
0x179d765c716,MATIC,5439.3,443.3543,Buy,2023-10-19 23:23:21,Long,TRADE,39.8059,6.5
0x26409370328,BTC,19331.22,12.3702,Buy,2023-10-20 00:07:02,Short,TRADE,6.4679,8.2
0x3ad8cd12483,BTC,38800.22,150.6466,Buy,2023-10-20 00:50:43,Short,TRADE,46.1816,4.0
0x369b09e0359,AVAX,33719.29,26.9584,Buy,2023-10-20 01:34:24,Short,TRADE,50.4625,6.8
0x34760cdb775,SOL,1878.9,284.2887,Buy,2023-10-20 02:18:05,Short,TRADE,-25.0999,15.5
0x347ba23e844,ETH,13535.05,134.7648,Buy,2023-10-20 03:01:46,Short,TRADE,-12.4603,6.5
0x39603264507,BTC,58403.61,31.1398,Buy,2023-10-20 03:45:27,Long,TRADE,20.9818,16.5
0x1b85e624184,ETH,46407.45,53.6754,Buy,2023-10-20 04:29:08,Short,TRADE,8.9124,5.9
0x2903fb12447,ARB,44432.78,87.895,Buy,2023-10-20 05:12:49,Long,TRADE,-18.0743,4.5
0x29910ea5550,AVAX,26539.55,16.223,Sell,2023-10-20 05:56:29,,TRADE,-31.8807,5.3
0x1945b673450,SOL,9078.66,306.2624,Sell,2023-10-20 06:40:10,Long,TRADE,10.6348,6.1
0x31a2b39e797,ETH,46945.6,28.5083,Sell,2023-10-20 07:23:51,Long,TRADE,-6.642,16.0
0x24589a0d940,SOL,9189.51,87.0261,Sell,2023-10-20 08:07:32,Short,TRADE,-17.1556,3.9
0x20d2216a956,SOL,53756.76,48.4108,Buy,2023-10-20 08:51:13,Long,TRADE,26.2091,5.8
0x2309bb78553,SOL,3414.41,30.288,Sell,2023-10-20 09:34:54,Long,TRADE,-22.9418,5.8
0x39de8fc3390,ETH,43773.16,50.0427,Buy,2023-10-20 10:18:35,,TRADE,5.1243,28.8
0x33b67b23347,ETH,21261.52,199.5611,Sell,2023-10-20 11:02:16,Short,TRADE,11.8691,16.3
0x20d2216a956,ARB,34232.55,28.5287,Buy,2023-10-20 11:45:57,Long,TRADE,-14.094,4.3
0x399c1465206,BTC,6394.28,48.1988,Buy,2023-10-20 12:29:38,Short,TRADE,-25.8456,16.2
0x26409370328,ETH,3468.63,638.0667,Buy,2023-10-20 13:13:19,Short,TRADE,18.5097,38.6
0x39ef42a6957,SOL,52808.59,34.868,Sell,2023-10-20 13:57:00,,TRADE,11.7929,9.8
0x1a0f3a49162,ETH,58267.64,96.5149,Sell,2023-10-20 14:40:41,Short,TRADE,15.1101,8.3
0x268bad0f586,ETH,48160.35,200.3877,Sell,2023-10-20 15:24:22,Short,TRADE,10.3037,7.7
0x114ff6d7669,ETH,32859.2,100.8142,Buy,2023-10-20 16:08:03,Long,TRADE,30.4254,8.3
0xba60287269,ARB,30850.74,9.0752,Buy,2023-10-20 16:51:44,Long,TRADE,6.8355,15.8
0x13500e35426,SOL,56523.02,141.5584,Buy,2023-10-20 17:35:25,Short,TRADE,-10.74,6.8
0x296db94e695,BTC,10820.22,34.7578,Buy,2023-10-20 18:19:06,Short,TRADE,-2.6022,15.8
0xed66776264,ETH,50865.58,146.6855,Sell,2023-10-20 19:02:47,Long,TRADE,0.4985,10.0
0x24589a0d940,BTC,57417.58,74.5687,Sell,2023-10-20 19:46:27,Long,TRADE,-46.4216,7.0
0x347ba23e844,BTC,32727.66,61.4998,Buy,2023-10-20 20:30:08,Short,TRADE,5.2222,12.4
0x13c35cc9821,BTC,11791.6,1131.2235,Sell,2023-10-20 21:13:49,Long,TRADE,-28.72,8.8
0xc74e658278,BTC,26497.39,66.7538,Buy,2023-10-20 21:57:30,Short,TRADE,-4.1907,6.8
0x2720a941758,BTC,34844.94,73.8912,Buy,2023-10-20 22:41:11,,FUNDING,-16.4995,9.8
0x37550a89430,BTC,15493.2,127.9748,Sell,2023-10-20 23:24:52,Short,TRADE,-25.1012,9.9
0xc74e658278,MATIC,54852.46,18.7919,Sell,2023-10-21 00:08:33,Short,TRADE,12.4395,7.5
0x1f5ee475551,ETH,33413.33,65.0759,Buy,2023-10-21 00:52:14,Short,TRADE,1.739,6.1
0x19fae8b1984,ARB,14344.95,91.1914,Buy,2023-10-21 01:35:55,,TRADE,73.4446,10.5
0x29a658bd659,ETH,19181.41,116.4675,Buy,2023-10-21 02:19:36,Long,TRADE,17.2262,11.3
0x31b33595440,ETH,38775.63,53.8914,Buy,2023-10-21 03:03:17,Short,TRADE,-43.9833,13.3
0x3415fb4c917,BTC,53273.86,21.6097,Buy,2023-10-21 03:46:58,Long,TRADE,2.1918,12.4
0xf5c455c152,BTC,21004.71,187.2736,Buy,2023-10-21 04:30:39,Short,TRADE,-5.9537,22.0
0x1aa4b5fc889,ETH,2802.05,277.6652,Sell,2023-10-21 05:14:20,Short,LIQUIDATION,-19.043,12.7
0xf0ca0a4920,BTC,8958.34,34.3605,Sell,2023-10-21 05:58:01,Long,TRADE,-7.8993,25.8
0xe7803c4817,BTC,31.77,362.2969,Buy,2023-10-21 06:41:42,Short,TRADE,-0.2582,4.5
0x24589a0d940,BTC,45771.93,81.5276,Buy,2023-10-21 07:25:23,Long,TRADE,38.0423,21.1
0x1536773b121,BTC,14893.74,28.7638,Buy,2023-10-21 08:09:04,Long,TRADE,-47.0745,13.5
0x23e2c0d4427,BTC,45749.9,86.5205,Buy,2023-10-21 08:52:44,Long,TRADE,17.326,7.3
0x2a51aab0262,ETH,55035.84,20.311,Buy,2023-10-21 09:36:25,Short,TRADE,-17.6772,2.3
0x19fae8b1984,ETH,14411.71,187.5661,Buy,2023-10-21 10:20:06,Short,TRADE,73.2569,4.1
0x39de8fc3390,BTC,48586.65,129.7279,Buy,2023-10-21 11:03:47,Long,FUNDING,-25.2988,6.8
0x2b502e25646,MATIC,23426.17,25.1347,Buy,2023-10-21 11:47:28,Long,FUNDING,-26.6241,13.0
0x96fb014740,SOL,38351.57,20.8795,Buy,2023-10-21 12:31:09,Short,TRADE,19.7112,7.2
0x1d00ef95583,DOGE,45769.59,6.4937,Sell,2023-10-21 13:14:50,Short,TRADE,-21.3697,4.6
0x23826de5122,BTC,27730.3,56.0546,Buy,2023-10-21 13:58:31,Short,TRADE,34.1965,7.7
0x350abd31967,BTC,10468.7,44.5915,Buy,2023-10-21 14:42:12,Short,TRADE,-10.9078,11.0
0x1765b3e9428,ETH,553.78,63.7689,Buy,2023-10-21 15:25:53,Long,TRADE,-21.4922,4.3
0x21799520910,MATIC,557.06,38.9541,Buy,2023-10-21 16:09:34,Long,TRADE,-13.7596,6.5
0x2f5fef85223,BTC,30573.93,311.1105,Buy,2023-10-21 16:53:15,Long,TRADE,24.8943,13.7
0x37b4e5e2695,ETH,51433.91,38.2857,Buy,2023-10-21 17:36:56,Long,TRADE,3.0007,45.4
0x73592fd678,SOL,29771.99,412.7609,Buy,2023-10-21 18:20:37,Long,TRADE,-10.8924,16.5
0x275aafa4549,BTC,15629.73,49.7689,Buy,2023-10-21 19:04:18,Short,TRADE,21.8884,8.9
0x146d9f1a784,ETH,8369.17,38.3429,Sell,2023-10-21 19:47:59,Short,TRADE,-41.5986,6.8
0x20d2216a956,BTC,19764.24,53.0885,Sell,2023-10-21 20:31:40,Short,TRADE,45.2106,13.1
0x2fddcdbd174,ETH,53613.8,58.0487,Sell,2023-10-21 21:15:21,Long,TRADE,24.9539,6.0
0x376b7156253,ETH,29074.44,1284.1767,Sell,2023-10-21 21:59:01,Long,TRADE,-17.9344,10.9
0x2309bb78553,MATIC,7443.52,11.2524,Buy,2023-10-21 22:42:42,Short,TRADE,27.4183,12.1
0x29679732463,ETH,14287.23,386.481,Buy,2023-10-21 23:26:23,,TRADE,-3.9008,8.9
0xfaf14ff612,ETH,59762.11,152.768,Buy,2023-10-22 00:10:04,Short,TRADE,16.1104,17.9
0x259b4b1c396,BTC,32141.75,70.4749,Buy,2023-10-22 00:53:45,,TRADE,30.9764,9.4
0x23826de5122,ETH,6024.03,19.4508,Sell,2023-10-22 01:37:26,Short,TRADE,-25.6526,7.6
0x10eba987919,BTC,21023.3,464.8542,Sell,2023-10-22 02:21:07,Long,TRADE,-4.7576,7.3
0xc74e658278,BTC,2490.25,16.9661,Buy,2023-10-22 03:04:48,Short,TRADE,31.8334,4.6
0x2b41dcd7587,ETH,2094.39,132.2738,Buy,2023-10-22 03:48:29,Short,TRADE,29.1803,4.3
0x34b26d16801,MATIC,48559.52,28.9481,Buy,2023-10-22 04:32:10,Long,TRADE,-10.8976,14.3
0x15c8b5ad266,ETH,2189.59,341.7388,Buy,2023-10-22 05:15:51,Short,TRADE,0.3888,24.2
0x34996f51679,ARB,49024.82,33.7053,Buy,2023-10-22 05:59:32,Short,TRADE,-27.7202,36.2
0x31a2b39e797,SOL,846.81,151.2768,Buy,2023-10-22 06:43:13,Long,TRADE,-8.2704,19.5
0x21799520910,DOGE,40010.54,57.7854,Buy,2023-10-22 07:26:54,Short,TRADE,-7.8583,13.6
0x1a0fa8e7449,BTC,48361.14,31.0001,Buy,2023-10-22 08:10:35,Long,TRADE,-64.642,12.0
0x303c8ac5542,BTC,15864.72,14.7687,Buy,2023-10-22 08:54:16,Long,TRADE,-2.9865,21.9
0x16b9968b991,BTC,18125.4,282.0129,Buy,2023-10-22 09:37:57,Short,TRADE,10.9334,8.0
0x17a4a8e3336,ETH,56786.19,165.3408,Sell,2023-10-22 10:21:38,,TRADE,-15.6432,6.0
0x2a51aab0262,ETH,15175.5,38.9604,Buy,2023-10-22 11:05:19,Long,TRADE,-13.5527,9.7
0x617a000374,ETH,8629.07,55.8255,Buy,2023-10-22 11:48:59,Long,TRADE,13.6253,11.7
0x33b67b23347,BTC,11932.79,18.2487,Buy,2023-10-22 12:32:40,Long,TRADE,-6.8174,10.1
0x157aa984373,ETH,8204.84,30.6849,Sell,2023-10-22 13:16:21,Short,TRADE,8.8361,19.6
0xe51fff8866,ETH,3830.41,97.2332,Buy,2023-10-22 14:00:02,,TRADE,-44.3819,9.9
0x242fb1f0534,BTC,46969.69,23.3851,Buy,2023-10-22 14:43:43,Short,TRADE,10.2177,12.7
0x296db94e695,BTC,12572.02,85.0654,Buy,2023-10-22 15:27:24,Short,TRADE,-9.016,4.8
0x2309bb78553,SOL,44140.0,201.4873,Sell,2023-10-22 16:11:05,Long,TRADE,-30.6238,8.9
0x1a6c2c25836,SOL,1456.66,110.1557,Buy,2023-10-22 16:54:46,Short,TRADE,32.2211,18.7
0x34996f51679,ETH,12598.89,17.4602,Buy,2023-10-22 17:38:27,Short,TRADE,5.6996,6.0
0x1ae18df8463,BTC,11238.16,87.0393,Buy,2023-10-22 18:22:08,Short,TRADE,-2.8246,9.8
0x20475f8c743,BTC,6917.8,645.0805,Buy,2023-10-22 19:05:49,Long,TRADE,-16.3301,9.7
0x33c6520d315,ETH,44874.23,510.6595,Sell,2023-10-22 19:49:30,Short,LIQUIDATION,-4.9952,7.0
0x1cdd7c67738,BTC,42576.44,62.225,Buy,2023-10-22 20:33:11,,LIQUIDATION,3.3036,18.4
0x268bad0f586,DOGE,49598.36,50.238,Buy,2023-10-22 21:16:52,Long,TRADE,60.1579,13.4
0x327fea67974,BTC,38717.0,233.6998,Buy,2023-10-22 22:00:33,Long,TRADE,14.2117,17.1
0x16460d12139,BTC,33090.37,53.9951,Buy,2023-10-22 22:44:14,,TRADE,-44.753,18.7
0x1cdd7c67738,BTC,57352.83,14.9571,Buy,2023-10-22 23:27:55,Short,TRADE,6.447,10.3
0xc1f22ef193,ETH,25440.3,161.5573,Buy,2023-10-23 00:11:36,Long,TRADE,-14.0712,25.6
0x36d98f8a666,SOL,43913.91,33.4895,Sell,2023-10-23 00:55:16,Short,TRADE,-12.2958,4.8
0x34986477756,ETH,11795.25,52.9636,Buy,2023-10-23 01:38:57,Long,TRADE,-25.9322,9.1
0x36d98f8a666,AVAX,47789.57,91.4325,Buy,2023-10-23 02:22:38,Short,TRADE,2.5353,10.9
0x31d26d1b803,BTC,43020.7,43.3959,Sell,2023-10-23 03:06:19,Short,TRADE,25.0773,7.4
0x2fddcdbd174,BTC,19074.04,212.3945,Buy,2023-10-23 03:50:00,Short,TRADE,4.2023,4.6
0x62e0feb885,BTC,57697.06,208.7939,Buy,2023-10-23 04:33:41,Long,TRADE,9.5669,5.9
0x34c1bb7b644,ETH,52652.23,211.9051,Buy,2023-10-23 05:17:22,Short,TRADE,20.373,10.4
0x19fae8b1984,SOL,46909.82,421.6536,Buy,2023-10-23 06:01:03,Short,LIQUIDATION,15.6678,15.7
0x19160567977,ETH,30347.57,82.0042,Buy,2023-10-23 06:44:44,Short,TRADE,-5.9708,40.1
0x35bed218618,SOL,33574.81,36.2033,Buy,2023-10-23 07:28:25,Long,TRADE,11.0285,3.7
0x37b4e5e2695,BTC,50660.95,28.243,Buy,2023-10-23 08:12:06,Long,TRADE,3.157,14.3
0xa1a8ea8640,ETH,36790.76,25.2838,Buy,2023-10-23 08:55:47,Short,TRADE,-24.1422,7.5
0x2903fb12447,ETH,30320.55,15.5074,Buy,2023-10-23 09:39:28,Short,TRADE,-35.863,14.7
0x3362fd5c550,ARB,19659.83,25.3327,Buy,2023-10-23 10:23:09,Long,TRADE,-15.0464,17.5
0x24589a0d940,BTC,30299.84,168.519,Sell,2023-10-23 11:06:50,Long,TRADE,4.9208,4.7
0xa96dcba112,SOL,663.9,74.5396,Sell,2023-10-23 11:50:31,Long,TRADE,2.6253,3.1
0x344a4a76496,BTC,52433.17,208.9186,Buy,2023-10-23 12:34:12,Short,TRADE,9.7243,5.3
0x9a26803932,AVAX,39380.66,16.7739,Sell,2023-10-23 13:17:53,Short,TRADE,20.8485,5.5
0xfb28b20178,BTC,43310.74,49.0329,Buy,2023-10-23 14:01:34,,TRADE,-47.7181,16.2
0x2cab7e80292,AVAX,28800.85,2758.8706,Sell,2023-10-23 14:45:14,,TRADE,-83.071,6.0
0x7724a7b267,BTC,58092.75,459.9608,Sell,2023-10-23 15:28:55,Long,TRADE,-7.2271,12.9
0xf0ca0a4920,SOL,42660.3,1542.5933,Buy,2023-10-23 16:12:36,Long,TRADE,9.9048,21.8
0x35290c75544,BTC,59228.96,860.0034,Buy,2023-10-23 16:56:17,Long,TRADE,3.1068,2.0
0x25632813245,ETH,59417.2,82.0534,Buy,2023-10-23 17:39:58,Short,TRADE,-45.83,21.8
0x179afe9e920,BTC,30102.24,122.0064,Buy,2023-10-23 18:23:39,Long,TRADE,-0.7227,21.4
0x2ea2b6e5200,DOGE,52461.55,101.6535,Buy,2023-10-23 19:07:20,,TRADE,8.5492,9.1
0x2903fb12447,ETH,30955.81,45.8659,Sell,2023-10-23 19:51:01,Short,TRADE,0.9312,6.9
0x114ff6d7669,BTC,12783.92,612.4008,Buy,2023-10-23 20:34:42,Short,TRADE,33.223,13.7
0x2cab7e80292,SOL,1955.87,336.3643,Buy,2023-10-23 21:18:23,Short,TRADE,-32.2985,9.0
0x2a51aab0262,MATIC,21467.97,400.9404,Buy,2023-10-23 22:02:04,,TRADE,26.6698,6.5
0x3371e850724,ETH,42665.46,20.8241,Sell,2023-10-23 22:45:45,Short,TRADE,8.2399,10.8
0x21802835318,SOL,12218.46,37.1626,Buy,2023-10-23 23:29:26,Long,TRADE,-3.2517,5.9
0x39503642587,SOL,35383.72,122.7257,Buy,2023-10-24 00:13:07,Long,TRADE,27.757,4.9
0x34c1bb7b644,MATIC,24720.62,21.4075,Buy,2023-10-24 00:56:48,Long,LIQUIDATION,-10.1378,7.2
0xa789f9d571,ARB,46758.72,87.6071,Buy,2023-10-24 01:40:29,Short,TRADE,-0.1822,3.6
0x2b7c120a380,BTC,52201.1,18.3001,Buy,2023-10-24 02:24:10,Short,TRADE,-3.658,5.9
0xc8ff9f9490,ARB,31680.73,19.7041,Sell,2023-10-24 03:07:51,,TRADE,36.1046,13.6
0x25eb358d415,BTC,35734.48,614.6924,Buy,2023-10-24 03:51:31,Long,TRADE,-21.1277,6.0
0x33f3dffb169,BTC,5113.47,1760.2885,Buy,2023-10-24 04:35:12,Long,TRADE,23.2217,7.3
0x1e2ab9bd861,BTC,43458.12,280.2264,Buy,2023-10-24 05:18:53,,TRADE,-22.8749,15.7
0x363defe8982,ARB,3106.4,42.8862,Buy,2023-10-24 06:02:34,Long,TRADE,-17.1158,21.4
0x18ba919d427,BTC,31539.01,78.425,Buy,2023-10-24 06:46:15,,TRADE,-6.4376,10.6
0x39a5eed7164,BTC,8609.64,165.3761,Buy,2023-10-24 07:29:56,Long,TRADE,-7.5703,8.5
0x25eb358d415,AVAX,20703.78,219.6579,Sell,2023-10-24 08:13:37,Short,LIQUIDATION,12.8234,3.7
0x114ff6d7669,BTC,31260.15,90.3786,Buy,2023-10-24 08:57:18,Long,TRADE,17.6177,8.2
0x2fd21e9c858,SOL,48374.68,242.2812,Sell,2023-10-24 09:40:59,Long,TRADE,-5.14,5.0
0x1765b3e9428,BTC,85.79,113.0097,Buy,2023-10-24 10:24:40,Long,TRADE,54.6426,5.0
0x37b4e5e2695,ETH,13640.89,30.737,Buy,2023-10-24 11:08:21,Long,TRADE,-12.1587,20.9
0x135af16d669,AVAX,40548.6,155.766,Buy,2023-10-24 11:52:02,,TRADE,28.7576,9.3
0x327b6a05586,SOL,13414.31,363.8417,Sell,2023-10-24 12:35:43,Short,TRADE,-2.3442,10.9
0x203b57d4632,ETH,6748.79,140.9517,Buy,2023-10-24 13:19:24,Long,LIQUIDATION,-19.8025,12.7
0x26835a11623,ETH,35029.76,31.9391,Sell,2023-10-24 14:03:05,Long,TRADE,-14.5011,9.0
0x2e70c481974,BTC,11597.47,104.2373,Buy,2023-10-24 14:46:46,Short,TRADE,14.9899,10.4
0x2461bfd3806,ETH,10746.57,41.7564,Sell,2023-10-24 15:30:27,Short,TRADE,31.1697,10.1
0x161b2a7f463,ARB,30802.31,26.7865,Buy,2023-10-24 16:14:08,Short,TRADE,41.7169,7.7
0x17a4a8e3336,AVAX,32672.38,26.6771,Buy,2023-10-24 16:57:48,Long,TRADE,29.4412,11.8
0xdd54dab311,ETH,31475.2,34.4739,Buy,2023-10-24 17:41:29,Long,TRADE,-18.0234,9.5
0x1d00ef95583,ETH,50320.68,129.0814,Buy,2023-10-24 18:25:10,,TRADE,-43.0684,10.5
0x2695fca4578,SOL,4107.55,499.0725,Sell,2023-10-24 19:08:51,Short,TRADE,14.3728,10.0
0x39d82f4d824,ETH,7878.37,285.1046,Sell,2023-10-24 19:52:32,Long,TRADE,-22.0532,32.2
0x2c4ac55a583,MATIC,17468.5,148.4187,Sell,2023-10-24 20:36:13,Long,TRADE,0.8445,5.4
0x25632813245,MATIC,25044.43,255.3209,Buy,2023-10-24 21:19:54,Short,TRADE,50.4019,15.9
